Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level,Spend_Per_Item,Age_Group,Spend_Category,Recency_Category,Churn_Risk,Engagement_Score,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Spend_Rating_Ratio,High_Value,Membership_Encoded,Satisfaction_Encoded,Gender_Encoded,City_Chicago,City_Houston,City_Los Angeles,City_Miami,City_New York,City_San Francisco,Segment_At Risk,Segment_Champions,Segment_Lost,Segment_Loyal,Segment_Potential,Recency_Active,Recency_At Risk,Recency_Churned,Recency_Regular,Age_std,Total Spend_std,Items Purchased_std,Average Rating_std,Days Since Last Purchase_std,Spend_Per_Item_std,Engagement_Score_std,RFM_Score_std,Spend_Rating_Ratio_std
300,Male,34,Los Angeles,Silver,800.2,11,4.1,0,17,Neutral,72.75,31-35,Medium Spender,Regular,0,0.5728,4,3,3,10,Loyal,195.17,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.08282563076635878,-0.12496978753658262,-0.38553817124429685,0.13947893037023135,-0.7144135365417859,0.8370786512057424,0.1446511483407076,0.24597924829798226,-0.12335680384029488
301,Male,36,San Francisco,Gold,1420.8,19,4.6,0,11,Satisfied,74.78,36-40,High Spender,Active,0,0.8829,5,5,5,15,Champions,308.87,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.49401670549296156,1.5915708832038669,1.5421526849771878,1.0019811499741438,-1.1614541881322955,1.0630273337507066,1.3921352672717247,1.5911782624275723,1.7825784464963264
302,Female,29,Miami,Silver,730.4,14,4.0,1,50,Unsatisfied,52.17,26-30,Medium Spender,Churned,1,0.4327,1,4,3,8,Potential,182.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.9451520560501482,-0.3180322090926308,0.3373458998387599,-0.03302151355055053,1.7443100472060173,-1.4535735097673412,-0.418949383946411,-0.29210035735385376,-0.33406574048700827
303,Female,35,Houston,Bronze,450.6,7,3.3,0,21,Neutral,64.37,31-35,Low Spender,Regular,0,0.2965,3,1,1,5,At Risk,136.55,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2884211681296602,-1.0919414576797688,-1.3493835993550392,-1.2405246209960283,-0.41638643548144605,-0.09565531910302498,-0.9668608221869931,-1.0992197658316076,-1.1059946611378557
304,Male,31,New York,Gold,1210.6,17,4.8,1,18,Satisfied,71.21,31-35,High Spender,Regular,0,0.8432,4,5,5,14,Champions,252.21,1,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.5339609813235454,1.0101708687184614,1.0602299709218166,1.3469820378157091,-0.6399067612767009,0.6656693058268035,1.2324283355672376,1.3221384596016543,0.8327957615000825
305,Male,27,Los Angeles,Silver,780.9,11,4.2,0,16,Neutral,70.99,26-30,Medium Spender,Regular,0,0.5995,4,3,3,10,Loyal,185.93,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1.356343130776751,-0.17835237687801156,-0.38553817124429685,0.3119793742910148,-0.7889203118068707,0.6411822564869553,0.252061099890073,0.24597924829798226,-0.2782454732607904
306,Female,42,Chicago,Bronze,495.25,10,3.5,1,35,Unsatisfied,49.52,41-43,Low Spender,At Risk,1,0.3251,2,2,2,6,At Risk,141.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.72758992967277,-0.9684423585038727,-0.6264995282719824,-0.895523733154463,0.6267084182297432,-1.7485311495427869,-0.8518074658457254,-0.8301799630056897,-1.023018588234019
307,Male,29,San Francisco,Gold,1390.2,18,4.7,0,9,Satisfied,77.23,26-30,High Spender,Active,0,0.8936,5,5,5,15,Champions,295.79,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.9451520560501482,1.5069332026936226,1.3011913279495022,1.1744815938949273,-1.3104677386624655,1.335724019580836,1.435179704784017,1.5911782624275723,1.5633204599140664
308,Male,26,Miami,Silver,670.6,12,3.9,1,46,Unsatisfied,55.88,26-30,Medium Spender,Churned,1,0.3911,1,3,2,6,At Risk,171.95,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.5619386681400524,-0.48343525793291253,-0.14457681421661125,-0.2055219574713332,1.4462829461456777,-1.0406328140817172,-0.5862997204428001,-0.8301799630056897,-0.5125900185528396
309,Female,38,Houston,Bronze,460.9,8,3.2,0,25,Neutral,57.61,36-40,Low Spender,Regular,0,0.2746,3,1,1,5,At Risk,144.03,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9052077802195644,-1.0634523037825296,-1.1084222423273535,-1.4130250649168101,-0.11835933442110627,-0.8480755624547285,-1.0549611195252364,-1.0992197658316076,-0.9806085954165022
310,Female,32,New York,Gold,1170.3,14,4.5,1,21,Satisfied,83.59,31-35,High Spender,Regular,0,0.6991,3,4,4,11,Loyal,260.07,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.32836544396024403,0.8987035966739239,0.3373458998387599,0.829480706053362,-0.41638643548144605,2.0436223550419057,0.6527364247708513,0.5150190511239002,0.964551707565569
311,Male,34,Los Angeles,Silver,810.2,11,4.0,0,14,Neutral,73.65,31-35,Medium Spender,Active,0,0.5685,5,3,3,11,Loyal,202.55,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.08282563076635878,-0.09731041482081644,-0.38553817124429685,-0.03302151355055053,-0.9379338623370407,0.937252943959668,0.1273529164432444,0.5150190511239002,0.00035297757997168524
312,Female,43,Chicago,Bronze,515.75,9,3.3,1,38,Unsatisfied,57.31,41-43,Low Spender,At Risk,1,0.2449,2,2,2,6,At Risk,156.29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.9331854670360713,-0.911740644436552,-0.867460885299668,-1.2405246209960283,0.850228744024998,-0.8814669933727032,-1.1744396049565526,-0.8301799630056897,-0.7750961401031604
313,Male,30,San Francisco,Gold,1450.5,20,4.8,0,12,Satisfied,72.53,26-30,High Spender,Active,0,0.9409,5,5,5,15,Champions,302.19,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.7395565186868468,1.6737192201696927,1.7831140420048734,1.3469820378157091,-1.0869474128672105,0.8125916018658942,1.6254602556561133,1.5911782624275723,1.6706026551836735
314,Male,27,Miami,Silver,690.4,13,4.1,1,52,Unsatisfied,53.11,26-30,Medium Spender,Churned,1,0.4213,1,4,3,8,Potential,168.39,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.356343130776751,-0.4286696999556956,0.09638454281107432,0.13947893037023135,1.8933235977361873,-1.3489470262243533,-0.46480981269782523,-0.29210035735385376,-0.5722657396715588
315,Female,37,Houston,Bronze,420.8,7,3.4,0,24,Neutral,60.11,36-40,Low Spender,Regular,0,0.3009,3,1,1,5,At Risk,123.76,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.699612242856263,-1.174366388372752,-1.3493835993550392,-1.0680241770752457,-0.19286610968619122,-0.5698136381382704,-0.949160305826798,-1.0992197658316076,-1.3203914232469622
316,Female,31,New York,Gold,1130.6,15,4.5,1,26,Satisfied,75.37,31-35,High Spender,Regular,0,0.6928,3,4,4,11,Loyal,251.24,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.5339609813235454,0.7888958869923319,0.5783072568664455,0.829480706053362,-0.04385255915602132,1.128697147889391,0.6273925036187535,0.5150190511239002,0.8165358037795326
317,Male,35,Los Angeles,Silver,820.9,12,4.3,0,13,Neutral,68.41,31-35,Medium Spender,Active,0,0.6586,5,3,4,12,Loyal,190.91,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.2884211681296602,-0.0677148860149468,-0.14457681421661125,0.48447981821179664,-1.0124406376021255,0.3540159505923706,0.4898112173645104,0.7840588539498182,-0.19476651506662723
318,Female,41,Chicago,Bronze,480.25,9,3.6,1,39,Unsatisfied,53.36,41-43,Low Spender,At Risk,1,0.3025,2,2,1,5,At Risk,133.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.5219943923094685,-1.009931417577522,-0.867460885299668,-0.7230232892336804,0.9247355192900829,-1.3211208337927074,-0.9427237544230908,-1.0992197658316076,-1.158797616622116
319,Male,28,San Francisco,Gold,1490.1,21,4.9,0,9,Satisfied,70.96,26-30,High Spender,Active,0,1.0,5,5,5,15,Champions,304.1,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-1.1507475934134497,1.7832503361241265,2.024075399032559,1.5194824817364927,-1.3104677386624655,0.6378431133951576,1.8632103731305512,1.5911782624275723,1.7026196853344473
320,Male,32,Miami,Silver,680.3,10,3.8,1,32,Unsatisfied,68.03,31-35,Medium Spender,At Risk,1,0.4049,2,2,2,6,At Risk,179.03,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.32836544396024403,-0.4566056663986195,-0.6264995282719824,-0.37802240139211585,0.40318809243448833,0.3117201380962695,-0.530784464585825,-0.8301799630056897,-0.39390909003583613
321,Female,36,Houston,Bronze,470.5,8,3.0,0,18,Neutral,58.81,36-40,Low Spender,Regular,0,0.2714,4,1,1,6,At Risk,156.83,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.49401670549296156,-1.036899305975394,-1.1084222423273535,-1.7580259527583755,-0.6399067612767009,-0.7145098387828283,-1.0678342223326511,-0.8301799630056897,-0.766044204877287
322,Female,30,New York,Gold,1180.8,16,4.7,1,19,Satisfied,73.8,26-30,High Spender,Regular,0,0.7952,4,5,4,13,Champions,251.23,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.7395565186868468,0.9277459380254783,0.8192686138941311,1.1744815938949273,-0.5653999860116159,0.9539486594186546,1.0393317934560196,1.0530986567757363,0.8163681753494235
323,Male,34,Los Angeles,Silver,790.2,11,4.0,0,15,Neutral,71.84,31-35,Medium Spender,Active,0,0.5629,4,3,3,10,Loyal,197.55,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.08282563076635878,-0.15262916025234882,-0.38553817124429685,-0.03302151355055053,-0.8634270870719557,0.7357913107545521,0.10482498653026873,0.24597924829798226,-0.08346123747440919
324,Female,43,Chicago,Bronze,505.75,10,3.3,1,39,Unsatisfied,50.58,41-43,Low Spender,At Risk,1,0.2608,2,2,2,6,At Risk,153.26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.9331854670360713,-0.9394000171523182,-0.6264995282719824,-1.2405246209960283,0.9247355192900829,-1.630548093632609,-1.1104763753822118,-0.8301799630056897,-0.8258875544261153
325,Male,30,San Francisco,Gold,1470.5,20,4.8,0,13,Satisfied,73.53,26-30,High Spender,Active,0,0.9353,5,5,5,15,Champions,306.35,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.7395565186868468,1.729037965601225,1.7831140420048734,1.3469820378157091,-1.0124406376021255,0.9238963715924775,1.602932325743138,1.5911782624275723,1.7403360821089189
326,Male,27,Miami,Silver,710.4,13,4.1,1,54,Unsatisfied,54.65,26-30,Medium Spender,Churned,1,0.4102,1,4,3,8,Potential,173.27,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.356343130776751,-0.3733509545241632,0.09638454281107432,0.13947893037023135,2.0423371482663573,-1.1775376808454152,-0.5094633880610445,-0.29210035735385376,-0.4904630657784827
327,Female,37,Houston,Bronze,430.8,7,3.4,0,23,Neutral,61.54,36-40,Low Spender,Regular,0,0.3064,3,1,1,5,At Risk,126.71,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.699612242856263,-1.1467070156569859,-1.3493835993550392,-1.0680241770752457,-0.26737288495127615,-0.41064781742925627,-0.9270346603765542,-1.0992197658316076,-1.2709410363648777
328,Female,31,New York,Gold,1140.6,15,4.5,1,27,Satisfied,76.04,31-35,High Spender,Regular,0,0.6872,3,4,4,11,Loyal,253.47,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.5339609813235454,0.8165552597080981,0.5783072568664455,0.829480706053362,0.030654216109063624,1.2032713436062021,0.6048645737057783,0.5150190511239002,0.8539169436937862
329,Male,35,Los Angeles,Silver,820.9,12,4.3,0,13,Neutral,68.41,31-35,Medium Spender,Active,0,0.6586,5,3,4,12,Loyal,190.91,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.2884211681296602,-0.0677148860149468,-0.14457681421661125,0.48447981821179664,-1.0124406376021255,0.3540159505923706,0.4898112173645104,0.7840588539498182,-0.19476651506662723
330,Female,41,Chicago,Bronze,485.25,9,3.6,1,39,Unsatisfied,53.92,41-43,Low Spender,At Risk,1,0.3025,2,2,2,6,At Risk,134.79,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.5219943923094685,-0.9961017312196389,-0.867460885299668,-0.7230232892336804,0.9247355192900829,-1.2587901627458207,-0.9427237544230908,-0.8301799630056897,-1.1354972648369983
331,Male,28,San Francisco,Gold,1500.1,21,4.9,0,10,Satisfied,71.43,26-30,High Spender,Active,0,0.9944,5,5,5,15,Champions,306.14,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-1.1507475934134497,1.8109097088398927,2.024075399032559,1.5194824817364927,-1.2359609633973805,0.6901563551666532,1.8406824432175755,1.5911782624275723,1.7368158850766342
332,Male,32,Miami,Silver,670.3,10,3.8,1,33,Unsatisfied,67.03,31-35,Medium Spender,At Risk,1,0.3994,2,2,2,6,At Risk,176.39,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.32836544396024403,-0.4842650391143857,-0.6264995282719824,-0.37802240139211585,0.4776948676995733,0.20041536836968618,-0.5529101100360687,-0.8301799630056897,-0.43816299558454946
333,Female,36,Houston,Bronze,460.5,8,3.1,0,19,Neutral,57.56,36-40,Low Spender,Regular,0,0.2869,4,1,1,6,At Risk,148.55,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.49401670549296156,-1.0645586786911603,-1.1084222423273535,-1.5855255088375928,-0.5653999860116159,-0.8536408009410573,-1.0054801306092367,-0.8301799630056897,-0.9048405450073417
334,Female,30,New York,Gold,1190.8,16,4.5,1,20,Satisfied,74.42,26-30,High Spender,Regular,0,0.7475,4,5,5,14,Champions,264.62,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.7395565186868468,0.9554053107412445,0.8192686138941311,0.829480706053362,-0.490893210746531,1.0229576166491368,0.8474421047329964,1.3221384596016543,1.0408226432650558
335,Male,33,Los Angeles,Silver,830.75,13,4.2,0,14,Satisfied,63.9,31-35,Medium Spender,Active,0,0.6534,5,4,4,13,Champions,197.8,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.12276990659694262,-0.04047040388991704,0.09638454281107432,0.3119793742910148,-0.9379338623370407,-0.1479685608745198,0.4688924253024618,1.0530986567757363,-0.07927052672169015
336,Female,42,Chicago,Bronze,520.4,9,3.5,1,37,Unsatisfied,57.82,41-43,Low Spender,At Risk,1,0.2926,2,2,2,6,At Risk,148.69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.72758992967277,-0.8988790361237208,-0.867460885299668,-0.895523733154463,0.7757219687599131,-0.824701560812146,-0.9825499162335294,-0.8301799630056897,-0.9024937469858193
337,Male,29,San Francisco,Gold,1370.2,18,4.7,0,10,Satisfied,76.12,26-30,High Spender,Active,0,0.8881,5,5,5,15,Champions,291.53,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.9451520560501482,1.4516144572620902,1.3011913279495022,1.1744815938949273,-1.2359609633973805,1.2121757251843286,1.4130540593337733,1.5911782624275723,1.491910748687733
338,Male,26,Miami,Silver,690.6,12,3.9,1,47,Unsatisfied,57.55,26-30,Medium Spender,Churned,1,0.3855,1,3,3,7,Potential,177.08,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.5619386681400524,-0.4281165125013801,-0.14457681421661125,-0.2055219574713332,1.5207897214107624,-0.8547538486383238,-0.6088276503557756,-0.5611401601797718,-0.42659663390704444
339,Female,38,Houston,Bronze,440.9,8,3.2,0,24,Neutral,55.11,36-40,Low Spender,Regular,0,0.2802,3,1,1,5,At Risk,137.78,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9052077802195644,-1.1187710492140621,-1.1084222423273535,-1.4130250649168101,-0.19286610968619122,-1.1263374867711866,-1.032433189612261,-1.0992197658316076,-1.0853763642344783
340,Female,32,New York,Gold,1160.3,14,4.4,1,22,Satisfied,82.88,31-35,High Spender,Regular,0,0.6725,3,4,4,11,Loyal,263.7,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.32836544396024403,0.8710442239581576,0.3373458998387599,0.6569802621325801,-0.3418796602163611,1.9645959685360306,0.5457287576842175,0.5150190511239002,1.0254008276950495
341,Male,34,Los Angeles,Silver,800.2,11,4.1,0,17,Neutral,72.75,31-35,Medium Spender,Regular,0,0.5728,4,3,3,10,Loyal,195.17,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.08282563076635878,-0.12496978753658262,-0.38553817124429685,0.13947893037023135,-0.7144135365417859,0.8370786512057424,0.1446511483407076,0.24597924829798226,-0.12335680384029488
342,Female,43,Chicago,Bronze,525.75,9,3.3,1,40,Unsatisfied,58.42,41-43,Low Spender,At Risk,1,0.2338,1,2,2,5,At Risk,159.32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.9331854670360713,-0.8840812717207859,-0.867460885299668,-1.2405246209960283,0.9992422945551679,-0.7579186989761958,-1.219093180319772,-1.0992197658316076,-0.7243047257802057
343,Male,30,San Francisco,Gold,1460.5,20,4.8,0,11,Satisfied,73.03,26-30,High Spender,Active,0,0.9464,5,5,5,15,Champions,304.27,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.7395565186868468,1.7013785928854588,1.7831140420048734,1.3469820378157091,-1.1614541881322955,0.8682439867291859,1.6475859011063574,1.5911782624275723,1.7054693686462956
344,Male,27,Miami,Silver,720.4,13,4.0,1,55,Unsatisfied,55.42,26-30,Medium Spender,Churned,1,0.3835,1,4,3,8,Potential,180.1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.356343130776751,-0.345691581808397,0.09638454281107432,-0.03302151355055053,2.1168439235314422,-1.0918330081559458,-0.6168733396104097,-0.29210035735385376,-0.3759728480141987
345,Female,37,Houston,Bronze,440.8,7,3.2,0,25,Neutral,62.97,36-40,Low Spender,Regular,0,0.2532,3,1,1,5,At Risk,137.75,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.699612242856263,-1.1190476429412195,-1.3493835993550392,-1.4130250649168101,-0.11835933442110627,-0.2514819967202422,-1.1410499945498214,-1.0992197658316076,-1.0858792495248046
346,Female,31,New York,Gold,1150.6,15,4.5,1,28,Satisfied,76.71,31-35,High Spender,Regular,0,0.6817,2,4,4,10,Loyal,255.69,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.5339609813235454,0.8442146324238643,0.5783072568664455,0.829480706053362,0.10516099137414857,1.2778455393230115,0.5827389282555342,0.24597924829798226,0.8911304551779313
347,Male,35,Los Angeles,Silver,830.9,12,4.3,0,14,Neutral,69.24,31-35,High Spender,Active,0,0.653,5,3,4,12,Loyal,193.23,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.2884211681296602,-0.04005551329918061,-0.14457681421661125,0.48447981821179664,-0.9379338623370407,0.44639890946543453,0.46728328745153513,0.7840588539498182,-0.15587671928139463
348,Female,41,Chicago,Bronze,490.25,9,3.6,1,40,Unsatisfied,54.47,41-43,Low Spender,At Risk,1,0.297,1,2,2,5,At Risk,136.18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.5219943923094685,-0.9822720448617558,-0.867460885299668,-0.7230232892336804,0.9992422945551679,-1.1975725393962,-0.9648493998733345,-1.0992197658316076,-1.11219691305188
349,Male,28,San Francisco,Gold,1480.1,21,4.9,0,10,Satisfied,70.48,26-30,High Spender,Active,0,0.9944,5,5,5,15,Champions,302.06,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-1.1507475934134497,1.7555909634083602,2.024075399032559,1.5194824817364927,-1.2359609633973805,0.5844168239263988,1.8406824432175755,1.5911782624275723,1.6684234855922597
350,Male,32,Miami,Silver,690.3,10,3.8,1,34,Unsatisfied,69.03,31-35,Medium Spender,At Risk,1,0.3938,2,2,3,7,Potential,181.66,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.32836544396024403,-0.4289462936828533,-0.6264995282719824,-0.37802240139211585,0.5522016429646582,0.42302490782285274,-0.5754380399490442,-0.5611401601797718,-0.34982281291723183
351,Female,36,Houston,Bronze,480.5,8,3.1,0,20,Neutral,60.06,36-40,Low Spender,Regular,0,0.2814,4,1,1,6,At Risk,155.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.49401670549296156,-1.0092399332596278,-1.1084222423273535,-1.5855255088375928,-0.490893210746531,-0.5753788766245992,-1.0276057760594806,-0.8301799630056897,-0.7967202075871906
352,Female,30,New York,Gold,1170.8,16,4.7,1,21,Satisfied,73.18,26-30,High Spender,Regular,0,0.7841,3,5,4,12,Loyal,249.11,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.7395565186868468,0.9000865653097121,0.8192686138941311,1.1744815938949273,-0.41638643548144605,0.884939702188174,0.9946782180928003,0.7840588539498182,0.7808309481663664
353,Male,34,Los Angeles,Silver,790.2,11,4.0,0,15,Neutral,71.84,31-35,Medium Spender,Active,0,0.5629,4,3,3,10,Loyal,197.55,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.08282563076635878,-0.15262916025234882,-0.38553817124429685,-0.03302151355055053,-0.8634270870719557,0.7357913107545521,0.10482498653026873,0.24597924829798226,-0.08346123747440919
354,Female,43,Chicago,Bronze,510.75,10,3.3,1,41,Unsatisfied,51.08,41-43,Low Spender,At Risk,1,0.2497,1,2,2,5,At Risk,154.77,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.9331854670360713,-0.9255703307944351,-0.6264995282719824,-1.2405246209960283,1.0737490698202528,-1.5748957087693174,-1.155129950745431,-1.0992197658316076,-0.800575661479692
355,Male,30,San Francisco,Gold,1440.5,19,4.6,0,12,Satisfied,75.82,26-30,High Spender,Active,0,0.8773,5,5,5,15,Champions,313.15,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-0.7395565186868468,1.6460598474539263,1.5421526849771878,1.0019811499741438,-1.0869474128672105,1.1787842942663522,1.3696073373587492,1.5911782624275723,1.854323414582876
356,Male,27,Miami,Silver,700.4,13,4.1,1,56,Unsatisfied,53.88,26-30,Medium Spender,Churned,1,0.399,1,4,3,8,Potential,170.83,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.356343130776751,-0.4010103272399294,0.09638454281107432,0.13947893037023135,2.191350698796527,-1.2632423535348838,-0.5545192478869954,-0.29210035735385376,-0.5313644027250205
357,Female,37,Houston,Bronze,410.8,7,3.4,0,26,Neutral,58.69,36-40,Low Spender,Regular,0,0.2898,3,1,1,5,At Risk,120.82,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.699612242856263,-1.202025761088518,-1.3493835993550392,-1.0680241770752457,-0.04385255915602132,-0.7278664111500188,-0.9938138811900172,-1.0992197658316076,-1.3696741816989384
358,Female,31,New York,Gold,1160.6,15,4.5,1,29,Satisfied,77.37,31-35,High Spender,Regular,0,0.6761,2,4,4,10,Loyal,257.91,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.5339609813235454,0.8718740051396305,0.5783072568664455,0.829480706053362,0.1796677666392335,1.3513066873425577,0.560210998342559,0.24597924829798226,0.928343966662077
359,Male,35,Los Angeles,Silver,810.9,12,4.3,0,14,Neutral,67.58,31-35,Medium Spender,Active,0,0.653,5,3,4,12,Loyal,188.58,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.2884211681296602,-0.095374258730713,-0.14457681421661125,0.48447981821179664,-0.9379338623370407,0.26163299171930665,0.46728328745153513,0.7840588539498182,-0.23382393928196846
360,Female,41,Chicago,Bronze,495.25,9,3.6,1,41,Unsatisfied,55.03,41-43,Low Spender,At Risk,1,0.2914,1,2,2,5,At Risk,137.57,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.5219943923094685,-0.9684423585038727,-0.867460885299668,-0.7230232892336804,1.0737490698202528,-1.1352418683493133,-0.98737732978631,-1.0992197658316076,-1.0888965612667625
361,Male,28,San Francisco,Gold,1490.1,21,4.9,0,10,Satisfied,70.96,26-30,High Spender,Active,0,0.9944,5,5,5,15,Champions,304.1,1,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-1.1507475934134497,1.7832503361241265,2.024075399032559,1.5194824817364927,-1.2359609633973805,0.6378431133951576,1.8406824432175755,1.5911782624275723,1.7026196853344473
362,Male,32,Miami,Silver,660.3,10,3.8,1,35,Unsatisfied,66.03,31-35,Medium Spender,At Risk,1,0.3883,2,2,2,6,At Risk,173.76,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.32836544396024403,-0.5119244118301519,-0.6264995282719824,-0.37802240139211585,0.6267084182297432,0.08911059864310289,-0.597563685399288,-0.8301799630056897,-0.4822492727031537
363,Female,36,Houston,Bronze,430.5,8,3.1,0,21,Neutral,53.81,36-40,Low Spender,Regular,0,0.2758,3,1,1,5,At Risk,138.87,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.49401670549296156,-1.1475367968384589,-1.1084222423273535,-1.5855255088375928,-0.41638643548144605,-1.2710336874157446,-1.050133705972456,-1.0992197658316076,-1.0671048653526232
364,Female,30,New York,Gold,1200.8,16,4.7,1,22,Satisfied,75.05,26-30,High Spender,Regular,0,0.7785,3,5,5,13,Champions,255.49,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.7395565186868468,0.9830646834570107,0.8192686138941311,1.1744815938949273,-0.3418796602163611,1.0930796215768837,0.9721502881798246,1.0530986567757363,0.8877778865757563
365,Male,34,Los Angeles,Silver,780.2,11,4.1,0,16,Neutral,70.93,31-35,Medium Spender,Regular,0,0.5784,4,3,3,10,Loyal,190.29,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.08282563076635878,-0.180288532968115,-0.38553817124429685,0.13947893037023135,-0.7889203118068707,0.6345039703033616,0.16717907825368328,0.24597924829798226,-0.20515947773337054
366,Female,43,Chicago,Bronze,505.75,10,3.3,1,42,Unsatisfied,50.58,41-43,Low Spender,At Risk,1,0.2441,1,2,2,5,At Risk,153.26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.9331854670360713,-0.9394000171523182,-0.6264995282719824,-1.2405246209960283,1.1482558450853377,-1.630548093632609,-1.1776578806584064,-1.0992197658316076,-0.8258875544261153
